Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
St. Lucia,LCA,GDP growth (annual %),GDP,0.101917836,3.427872145,3.379826173,2.886779022,-0.700322396,-24.36147321,11.59878358,20.38844318,2.209882765,3.891750242
Latin America & Caribbean,LCN,GDP growth (annual %),GDP,0.238232861,-0.729799173,1.553292273,1.217913197,0.31207932,-6.860634047,7.064042553,4.084897075,2.249542102,2.253651175
Least developed countries: UN classification,LDC,GDP growth (annual %),GDP,2.750627719,3.656909675,4.498709634,4.659419088,4.91325561,-0.084161467,2.868041579,4.750999015,3.028799499,3.856458097
Low income,LIC,GDP growth (annual %),GDP,-2.062946941,0.504076624,1.884833577,2.846889713,3.010329147,-1.150430223,1.279329139,3.357591423,-0.209388254,2.326161723
Liechtenstein,LIE,GDP growth (annual %),GDP,,,,,,,,,,
Sri Lanka,LKA,GDP growth (annual %),GDP,4.205955474,5.05362489,6.460681271,2.310084255,-0.220483887,-4.624515037,4.207476495,-7.349193013,-2.32984819,5.00871931
Lower middle income,LMC,GDP growth (annual %),GDP,5.917039228,5.685101771,5.441132482,5.423495811,4.064076805,-3.977383561,6.490616658,6.240894002,6.042005955,5.173249788
Low & middle income,LMY,GDP growth (annual %),GDP,4.694238192,4.7358934,5.334144523,4.992533717,4.157954442,-1.121388032,7.386517028,3.999850016,4.822675455,4.360750375
Lesotho,LSO,GDP growth (annual %),GDP,3.12406678,3.608907317,-3.138174937,-1.480633158,-1.417993831,-8.155957855,2.266709618,2.387780202,1.826624767,2.854522532
Late-demographic dividend,LTE,GDP growth (annual %),GDP,4.70788935,4.45093233,5.262208668,5.43978542,4.747055799,0.236064722,7.592655242,3.287003765,4.428049512,4.487550054
Lithuania,LTU,GDP growth (annual %),GDP,2.832806433,2.671922151,4.612243103,4.918367801,4.677351835,0.042815834,6.380016062,2.53752574,0.342262716,2.772631245
Luxembourg,LUX,GDP growth (annual %),GDP,2.269784233,4.978190115,1.317187138,1.611295613,2.749319291,-0.510051634,6.929734258,-1.097416897,0.099439994,0.358612539
Latvia,LVA,GDP growth (annual %),GDP,3.783367121,2.55168602,3.398948726,4.309712863,0.675372772,-3.469227508,6.942541731,1.90853419,-0.941606069,-0.046108011
"Macao SAR, China",MAC,GDP growth (annual %),GDP,-21.75400788,-0.701510213,9.918558445,6.359170306,-2.460909401,-54.40209258,22.462202,-18.95694149,75.30841843,7.84960207
St. Martin (French part),MAF,GDP growth (annual %),GDP,1,5,-8.00000324,-7.999995069,6.500003637,-12.50000225,4.899999671,,,
Morocco,MAR,GDP growth (annual %),GDP,4.344582976,0.521185506,5.057898162,3.06564133,2.890974761,-7.178207442,8.154738898,1.812692422,3.65564411,3.79336516
Monaco,MCO,GDP growth (annual %),GDP,4.910371765,3.008443588,-3.206183238,5.697901212,7.12088952,-13.23910483,22.23221559,11.26629552,5.443950888,8.510537589
Moldova,MDA,GDP growth (annual %),GDP,-0.338235622,4.646014363,4.175612051,4.075595466,3.552314085,-8.27597832,13.92999979,-4.600000026,1.200000049,0.103059364
Madagascar,MDG,GDP growth (annual %),GDP,3.132298075,3.993146062,3.933307595,3.194356517,4.411232129,-7.137671621,4.650683432,4.156097784,4.203046158,4.2
Maldives,MDV,GDP growth (annual %),GDP,3.868135365,6.375283067,7.074428632,8.568955583,6.923059891,-32.90882878,37.50787012,13.82608952,4.942863012,3.494404227
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),GDP,2.770165524,4.498466766,2.076518433,2.399952291,1.591371607,-3.58499749,5.036313617,6.446528922,2.259207061,2.112324854
Mexico,MEX,GDP growth (annual %),GDP,2.702323426,1.772493238,1.871728533,1.972082094,-0.392690505,-8.354034582,6.048483462,3.709757092,3.353541407,1.427427691
Marshall Islands,MHL,GDP growth (annual %),GDP,1.885745979,2.504082744,3.558151885,5.487179487,10.45211473,-2.772887324,2.15938183,-0.700563927,-5.007917797,2.501927179
Middle income,MIC,GDP growth (annual %),GDP,4.793235696,4.793836145,5.379439756,5.019775246,4.172223457,-1.121030963,7.461581573,4.007289984,4.880603103,4.383035285
North Macedonia,MKD,GDP growth (annual %),GDP,3.85586514,2.848205194,1.081772738,2.88059671,3.910419538,-4.68845001,4.51067949,2.758884153,2.554965253,2.993735366
Mali,MLI,GDP growth (annual %),GDP,6.238878902,6.005063086,5.375547696,4.86785,4.999999116,-1.169108348,3.100941244,3.703190276,4.725411091,4.992269175
Malta,MLT,GDP growth (annual %),GDP,9.620703158,4.078003559,12.9713425,7.189214796,4.085055821,-3.457282763,13.41170429,2.483099938,10.6215185,6.799903002
Myanmar,MMR,GDP growth (annual %),GDP,6.99284029,5.862472915,6.136108244,6.268862215,6.579110068,-9.04834718,-12.01637248,4.037493436,0.958446625,-0.972046414
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP growth (annual %),GDP,1.112093735,5.566935515,3.403630744,2.100172494,1.392333814,-2.634768562,4.332162017,4.329722499,2.852652903,2.222593489
Montenegro,MNE,GDP growth (annual %),GDP,2.52306334,3.439305621,3.216685047,4.732921134,4.393915658,-14.9926187,13.04626074,7.739546895,6.478362835,3.164098863
Mongolia,MNG,GDP growth (annual %),GDP,2.379835807,1.489784487,5.636876387,7.74488062,5.602244221,-4.557751976,1.636769577,5.032709637,7.422112762,5.122045391
Northern Mariana Islands,MNP,GDP growth (annual %),GDP,3.383458647,29.21212121,23.17073171,-19.49733435,-11.4474929,-29.05982906,4.969879518,16.64275466,,
Mozambique,MOZ,GDP growth (annual %),GDP,7.393093699,4.696990242,2.638207373,3.484932024,2.317813948,-1.2195225,2.377435728,4.364450744,5.481490365,2.148549646
Mauritania,MRT,GDP growth (annual %),GDP,5.376339241,1.260909231,6.270545669,4.772173657,3.141004893,-0.360657384,0.742715487,6.796005005,6.80949002,6.307602133
Mauritius,MUS,GDP growth (annual %),GDP,3.690556904,3.862468263,3.937983806,4.006740572,2.891284993,-14.54653815,3.403798662,8.693066753,5.007919009,4.925123049
Malawi,MWI,GDP growth (annual %),GDP,2.8,2.499999999,4.000000001,4.353564716,5.716825192,0.79359643,4.55829212,0.921115069,1.945752817,1.673434085
Malaysia,MYS,GDP growth (annual %),GDP,5.091532422,4.449781398,5.81272241,4.843086976,4.413187421,-5.456846584,3.315349544,9.03173723,3.537063804,5.10545921
North America,NAC,GDP growth (annual %),GDP,2.760275702,1.757134307,2.50304867,2.947809339,2.530125114,-2.388620321,6.046691975,2.640582787,2.783673908,2.699930753
Namibia,NAM,GDP growth (annual %),GDP,4.264174538,0.03379445,-1.027248089,1.059939499,-0.839152163,-8.101402014,3.603829192,5.39872478,4.442806003,3.711545024
New Caledonia,NCL,GDP growth (annual %),GDP,,,,0.4,-1.4,-2.4,-2.1,3.5,2.8,-13.5
Niger,NER,GDP growth (annual %),GDP,4.392648832,5.740893151,5.005360786,7.211418028,5.939852571,3.550641094,1.383596362,11.9,1.667634065,10.3
Nigeria,NGA,GDP growth (annual %),GDP,2.652693295,-1.616868949,0.805886619,1.922757342,2.208429277,-6.368898405,1.109252539,4.318829495,3.326845564,4.062364089
Nicaragua,NIC,GDP growth (annual %),GDP,4.792267683,4.563147395,4.631207576,-3.36335666,-2.896869867,-2.236541763,10.45438948,3.550299456,4.427743848,3.587830229
Netherlands,NLD,GDP growth (annual %),GDP,2.120605239,2.42428573,2.781546193,2.258740374,2.300091579,-3.867953338,6.276830671,5.007234552,-0.598096167,1.081005848
Norway,NOR,GDP growth (annual %),GDP,1.857339716,1.164724239,2.463746266,0.828931501,1.12374695,-1.278171772,3.908686768,3.246228603,0.072120481,2.0972306
Nepal,NPL,GDP growth (annual %),GDP,3.976053272,0.433113719,8.977279356,7.622376104,6.657055431,-2.369620629,4.838149614,5.631314557,1.982548436,3.665374307
Nauru,NRU,GDP growth (annual %),GDP,3.418803419,4.132231405,-6.349206349,-0.847457627,8.547008547,1.57480315,7.751937984,2.877697842,0.699300699,1.388888889
New Zealand,NZL,GDP growth (annual %),GDP,3.690369084,3.779110684,3.378732195,3.470582039,2.31747144,-0.307246896,4.535405657,3.496386865,1.394251816,1.288620047
OECD members,OED,GDP growth (annual %),GDP,2.510273671,1.862493916,2.616940939,2.364620733,1.845758103,-3.889272147,5.975520413,3.095015913,1.822356809,1.806768687
Oman,OMN,GDP growth (annual %),GDP,5.017057997,5.046423946,0.304057566,1.287103915,-1.128638017,-3.379720527,2.582174989,7.985707284,1.414013958,1.631632211
Other small states,OSS,GDP growth (annual %),GDP,3.351100755,4.110912006,5.06107673,4.358300927,4.24479956,-5.797484402,8.005169777,4.357035819,3.209909607,2.883257974
Pakistan,PAK,GDP growth (annual %),GDP,4.217942096,6.573838285,4.432625907,6.151702611,2.497636929,-1.274087443,6.513885759,4.778106869,-0.414935997,3.048982873
Panama,PAN,GDP growth (annual %),GDP,5.266917264,4.571966963,5.74405947,3.918198085,3.103067933,-17.82122995,16.46712486,11.03854753,7.166329461,2.747885455
Peru,PER,GDP growth (annual %),GDP,3.252244772,3.953318715,2.518835442,3.969351341,2.240631769,-10.9333065,13.36262409,2.809033553,-0.403242151,3.303940982
Philippines,PHL,GDP growth (annual %),GDP,6.348309717,7.14945675,6.930988326,6.341485572,6.118525662,-9.51829474,5.714733132,7.580982128,5.518949679,5.692016128
Palau,PLW,GDP growth (annual %),GDP,7.920107245,1.326855466,-2.989502548,-1.243907137,-0.36202865,-6.872331523,-13.26003193,1.51267904,2.215998002,
Papua New Guinea,PNG,GDP growth (annual %),GDP,6.578356323,5.489573153,3.534610818,-0.279252285,4.480514569,-3.167432044,-0.511353419,5.707584042,3.810886229,3.799795601
Poland,POL,GDP growth (annual %),GDP,4.431767003,3.031177676,5.152457733,6.245858472,4.580458173,-2.035568824,6.927182661,5.255456974,0.249610834,3.028416307
Pre-demographic dividend,PRE,GDP growth (annual %),GDP,3.04222828,2.385226572,1.653540643,2.657764732,3.224680724,-4.076892597,2.36174282,4.676576317,2.448696702,3.31272809
Puerto Rico (US),PRI,GDP growth (annual %),GDP,-1.049290032,-1.263694348,-2.885218384,-4.361427032,1.675463795,-4.180874309,0.38522272,2.957095655,0.731492105,3.177075548
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),GDP,,,,,,,,,,
Portugal,PRT,GDP growth (annual %),GDP,1.589798037,2.004141297,3.314720082,2.946283434,2.745684326,-8.204631593,5.558756721,6.985841376,3.09997909,2.139671772
Paraguay,PRY,GDP growth (annual %),GDP,2.957151684,4.268025833,4.810078856,3.204250341,-0.401855101,-0.819785391,4.016737318,0.176038366,4.999227911,4.249960105
West Bank and Gaza,PSE,GDP growth (annual %),GDP,3.721299671,8.86461882,1.419367563,1.227077378,1.362687466,-11.31846611,7.011982276,4.082760273,-4.555804285,-26.55752645
Pacific island small states,PSS,GDP growth (annual %),GDP,4.004301288,3.716141972,3.91298143,2.720966831,1.134165679,-10.24947435,-2.705021334,8.465984497,6.928989666,3.392719839
Post-demographic dividend,PST,GDP growth (annual %),GDP,2.234341344,1.813904363,2.48507639,2.263229824,1.814296197,-4.065428856,5.688283826,2.792740341,1.831792678,1.79546896
French Polynesia,PYF,GDP growth (annual %),GDP,1.803340815,2.302198237,4.292633631,1.806874983,2.689466581,-10.57381386,3.365902424,2.937347072,2.772840772,1.126388977
Qatar,QAT,GDP growth (annual %),GDP,4.753323729,3.064105032,-1.497562091,1.23483197,0.688255894,-3.557502843,1.626935873,4.184970185,1.539791177,2.359705869
Romania,ROU,GDP growth (annual %),GDP,3.157036054,2.859932523,8.195478266,5.394522282,3.960289585,-3.59802546,5.587350725,4.187713051,2.257734166,0.916003764
Russian Federation,RUS,GDP growth (annual %),GDP,-1.972719226,0.193690071,1.825790064,2.807245411,2.198075713,-2.653654501,5.866491773,-1.435882139,4.082524813,4.344374755
Rwanda,RWA,GDP growth (annual %),GDP,8.856855597,5.970745254,3.918170936,8.516467226,9.447385186,-3.373687464,10.85843202,8.161207209,8.24990302,8.890655296
South Asia,SAS,GDP growth (annual %),GDP,7.689739352,7.969123336,6.78411966,6.393666325,4.094543065,-4.987501737,9.246599597,7.101153926,8.505288853,6.232599676
Saudi Arabia,SAU,GDP growth (annual %),GDP,4.655123167,1.704047392,1.182107059,3.22695089,1.651589256,-3.80478902,6.519596983,12.00058748,0.542592439,1.996501734
Sudan,SDN,GDP growth (annual %),GDP,1.910176891,3.467642184,0.709256285,-2.68093055,-2.178251045,-3.629800824,-1.868520483,-0.957816591,-29.43327183,-13.96433752
Senegal,SEN,GDP growth (annual %),GDP,6.367043651,6.356068572,7.407486186,6.209241034,4.613628097,1.342073773,6.5440011,3.850431937,4.257430833,6.060551412
Singapore,SGP,GDP growth (annual %),GDP,2.976799316,3.747578488,4.476899158,3.451975966,1.308041182,-3.814708855,9.756804463,4.108000219,1.821406941,4.388023625
Solomon Islands,SLB,GDP growth (annual %),GDP,1.67578612,5.554943483,3.075461761,2.745852448,1.749252445,-3.381259258,-0.227975293,-2.584483618,2.841118512,2.997559876
Sierra Leone,SLE,GDP growth (annual %),GDP,-4.363332621,6.437436528,3.207860877,2.893856412,5.502709374,-1.253349032,5.896852705,5.313554614,5.710021898,4.293223367
El Salvador,SLV,GDP growth (annual %),GDP,2.400000089,2.539062411,2.247619081,2.412444224,2.437471591,-7.89310136,11.9047617,2.954615165,3.539156693,2.602020161
San Marino,SMR,GDP growth (annual %),GDP,2.291505561,2.344405861,0.258265466,1.493905318,2.065685147,-6.647910818,13.89778951,7.898441458,0.401934897,
"Somalia, Fed. Rep.",SOM,GDP growth (annual %),GDP,10.46218812,7.0348726,14.7357956,2.054315073,2.800333125,-2.764556962,3.4471985,2.718212021,4.175242576,4.111393358
Serbia,SRB,GDP growth (annual %),GDP,1.295738635,2.975198072,2.363403125,4.649350355,4.750207939,-0.950023992,7.949056505,2.703477055,3.747933036,3.949926226
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),GDP,2.663333588,0.914986377,2.206582884,2.615143071,2.330769552,-3.682624967,3.548493052,3.983727037,2.50028576,3.364704756
South Sudan,SSD,GDP growth (annual %),GDP,-10.79336463,,,,,,,,,
Sub-Saharan Africa,SSF,GDP growth (annual %),GDP,2.933492244,1.23789308,2.503648673,2.795999608,2.600451907,-3.236428524,3.652704618,4.061407561,2.715988397,3.597333247
Small states,SST,GDP growth (annual %),GDP,2.237014496,1.762907192,3.214521367,3.345313803,3.116136935,-6.926045435,7.108660766,7.43586183,5.028099036,6.121509354
Sao Tome and Principe,STP,GDP growth (annual %),GDP,1.539704283,5.176824687,4.112979663,4.378128083,2.014316721,2.624859495,1.899298913,0.168698492,0.372252775,1.099999401
Suriname,SUR,GDP growth (annual %),GDP,-3.413042681,-4.911660509,1.566037825,4.948271085,1.167589772,-15.97519171,-2.435385836,2.406222356,2.416592235,1.72095737
Slovak Republic,SVK,GDP growth (annual %),GDP,5.176879097,1.947818415,2.874733275,4.062119819,2.2758991,-2.585512417,5.655858807,0.544591632,2.112636332,1.938674455
Slovenia,SVN,GDP growth (annual %),GDP,2.393306213,3.034414867,5.174402156,4.379083473,3.505253324,-4.085000949,8.416864577,2.668505555,2.375832665,1.731397225
Sweden,SWE,GDP growth (annual %),GDP,4.388246736,2.131179147,1.88282185,1.770255355,2.608230129,-1.93379704,5.225864303,1.255436204,-0.204061305,0.820071807
Eswatini,SWZ,GDP growth (annual %),GDP,1.70425806,2.949168211,3.52095346,0.065395656,6.431868887,-2.951834534,4.236219136,0.386070836,3.532576628,2.97391076
Sint Maarten (Dutch part),SXM,GDP growth (annual %),GDP,0.10581315,0.967758363,-7.535213999,-6.856982992,10.96500094,-13.31678872,4.577596779,13.9,3.8,3
Seychelles,SYC,GDP growth (annual %),GDP,8.914008875,12.11752725,6.954162188,4.939472723,5.514292074,-11.73986083,0.552281631,12.71046889,2.259253223,3.465680664
Syrian Arab Republic,SYR,GDP growth (annual %),GDP,-4.179791613,-6.405590739,-0.723281777,1.393176078,1.220705221,-0.697154504,1.854215901,0.732781302,,
Turks and Caicos Islands,TCA,GDP growth (annual %),GDP,11.31482939,7.251186276,74.58798805,6.752648452,4.981705494,-33.81709734,29.62937817,14.08712342,13.73114811,5.636825174
Chad,TCD,GDP growth (annual %),GDP,3.304159798,-4.122503327,-1.617469228,5.741115808,5.382822029,-0.393646583,0.293442648,4.129698977,3.980043684,4.199258541
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),GDP,6.661430075,6.509965774,6.666447635,6.536954686,5.885768053,1.345095222,7.719487994,3.548083906,5.255221261,4.961515071
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),GDP,1.426263196,1.861292679,4.371160632,3.804244285,2.816014401,-1.457933465,7.590903934,1.951979021,3.825958233,3.805348222
Togo,TGO,GDP growth (annual %),GDP,5.468041381,4.214903874,4.007912596,4.795183331,4.922833214,2.162286574,5.128901137,6.29443692,6.192115769,6.532045056
Thailand,THA,GDP growth (annual %),GDP,3.134047249,3.435157717,4.177681032,4.222870287,2.114557796,-6.050038469,1.552166084,2.580378747,2.017750953,2.541820677
Tajikistan,TJK,GDP growth (annual %),GDP,6.019303318,6.9,7.100000419,7.59999889,7.400000163,4.400001116,9.39999955,8.000000338,8.299999217,8.39999981
Turkmenistan,TKM,GDP growth (annual %),GDP,6.49999991,6.199999966,6.500000047,6.199999941,6.300000042,5.900000049,6.200000017,6.199999936,6.300157585,6.299426584
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),GDP,0.187808812,-0.747764284,1.621111899,1.30250308,0.289655399,-6.782942718,7.263490296,4.117825883,2.326029774,2.278147051
Timor-Leste,TLS,GDP growth (annual %),GDP,2.480037854,3.009933581,-3.182415154,-0.466502372,24.21287892,31.72574298,5.36980164,-20.52247856,-18.135905,-9.100693698
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP growth (annual %),GDP,1.091981121,5.540854749,3.419818134,2.10715733,1.392568943,-2.565917305,4.312822966,4.331550829,2.907368999,2.419737224
Tonga,TON,GDP growth (annual %),GDP,1.113744057,6.598704361,3.202316509,0.527827266,-0.285208795,1.806187353,-0.934926304,-2.128544524,2.790143669,
South Asia (IDA & IBRD),TSA,GDP growth (annual %),GDP,7.689739352,7.969123336,6.78411966,6.393666325,4.094543065,-4.987501737,9.246599597,7.101153926,8.505288853,6.232599676
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),GDP,2.933492244,1.23789308,2.503648673,2.795999608,2.600451907,-3.236428524,3.652704618,4.061407561,2.715988397,3.597333247
Trinidad and Tobago,TTO,GDP growth (annual %),GDP,-0.406283289,-7.536363054,-4.872749469,-0.945449701,0.467734529,-8.788798178,-0.716740626,0.861260827,1.466459473,2.50920814
Tunisia,TUN,GDP growth (annual %),GDP,0.967834206,1.117231964,2.252614376,2.606969654,1.55009305,-8.975126229,4.736036482,2.75228761,0.184015548,1.61444565
Turkiye,TUR,GDP growth (annual %),GDP,5.805573866,3.323665082,7.8258573,3.468153061,1.301623655,1.803062471,11.81109445,5.441225113,5.045123698,3.327623089
Tuvalu,TUV,GDP growth (annual %),GDP,10.41666667,5.660377358,2.448392857,1.387283842,13.82209844,-4.274932069,1.804135911,0.677309361,3.852809195,
Tanzania,TZA,GDP growth (annual %),GDP,6.160628774,6.867116196,6.727269968,5.502675994,5.8,1.991964606,4.321384295,4.566005764,5.069523532,5.526313831
Uganda,UGA,GDP growth (annual %),GDP,5.18785986,4.781000293,3.131405517,6.303923783,6.438745033,2.951306422,3.536580341,4.588021922,5.336972955,6.055580759
Ukraine,UKR,GDP growth (annual %),GDP,-9.772987213,2.440981945,2.359972281,3.48836234,3.199503864,-3.75281794,3.445620659,-28.75858422,5.53473355,2.913822214
Upper middle income,UMC,GDP growth (annual %),GDP,4.509700674,4.565942244,5.36349628,4.915363388,4.200328248,-0.379702218,7.70448199,3.454820276,4.585600286,4.179521275
Uruguay,URY,GDP growth (annual %),GDP,0.370741258,1.68979823,1.740376434,0.164777609,0.928351141,-7.357327065,5.844273126,4.486227031,0.742128785,3.108254781
United States,USA,GDP growth (annual %),GDP,2.945550455,1.819451478,2.457622299,2.966505069,2.583825334,-2.16302914,6.055052932,2.51237532,2.887556007,2.793001277
Uzbekistan,UZB,GDP growth (annual %),GDP,7.218773508,5.9321508,4.395274633,5.559195729,6.779923997,1.563342773,8.034683126,6.001342322,6.291416351,6.5
St. Vincent and the Grenadines,VCT,GDP growth (annual %),GDP,2.785097918,4.149681005,1.548101732,3.175611442,0.668428481,-4.268924344,2.093401245,3.110833003,5.326364721,4.061834901
"Venezuela, RB",VEN,GDP growth (annual %),GDP,-6.221371027,-17.0403346,-15.67140887,-19.6553416,-27.65796787,-29.99856992,0.955433429,8.000913107,4.001685911,5.3
British Virgin Islands,VGB,GDP growth (annual %),GDP,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP growth (annual %),GDP,-0.425079702,1.600853789,-0.735294118,1.878306878,2.908335497,-1.614938178,3.667607079,-1.311232063,,
Viet Nam,VNM,GDP growth (annual %),GDP,6.987154306,6.690008927,6.940190374,7.465006856,7.359262701,2.865413209,2.553728526,8.537500468,5.065023915,7.091187466
Vanuatu,VUT,GDP growth (annual %),GDP,3.965919464,3.471544715,4.412665986,2.900230273,3.241187655,-4.992491429,-1.552294891,5.186228624,2.09374325,0.942185362
World,WLD,GDP growth (annual %),GDP,3.113789078,2.793592072,3.451830091,3.273958264,2.679117575,-2.899223103,6.413349615,3.403054837,2.94859475,2.871949642
Samoa,WSM,GDP growth (annual %),GDP,3.850361817,7.983862878,1.4062824,-0.609647103,4.451858917,-3.108644859,-5.043505215,2.267050552,15.23361065,4.748384456
Kosovo,XKX,GDP growth (annual %),GDP,5.916231283,5.571775047,4.825655653,3.406632271,4.75680057,-5.340275478,10.74565608,4.278498958,4.067627014,4.573097168
"Yemen, Rep.",YEM,GDP growth (annual %),GDP,-27.99454625,-9.375123797,-5.071795681,0.752447593,,,,,,
South Africa,ZAF,GDP growth (annual %),GDP,1.321862237,0.664552308,1.157946952,1.556783847,0.259935577,-6.168917715,4.858648651,2.058136617,0.806104551,0.534843532
Zambia,ZMB,GDP growth (annual %),GDP,2.920375112,3.755100317,3.525862771,4.034493897,1.441306026,-2.785055065,6.234922047,5.211223604,5.367942855,3.820048255
Zimbabwe,ZWE,GDP growth (annual %),GDP,1.779853564,0.755794059,4.734411178,5.009921543,-6.33244976,-7.816950602,8.468016768,6.139263276,5.350868791,1.742395249
